Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,36.118019,9.814369,-28.993,36.118019,13.155029,-28.993,NA,NA,NA
2,Line,38.318021,9.814369,-28.993,38.318021,13.155029,-28.993,NA,NA,NA
3,Line,36.118019,10.384699,-28.993,38.318021,10.384699,-28.993,NA,NA,NA
4,Line,36.118019,12.584699,-28.993,38.318021,12.584699,-28.993,NA,NA,NA
5,3_point_circle_1,39.218021,11.484699,-28.993,36.218019,13.216751,-28.993,36.218019,9.752647,-28.993
