Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,119.053877,140.0,0.4,119.053877,139.6,0.0,NA,NA,NA
2,Line,119.053877,139.6,0.0,119.053877,139.6,-0.1,NA,NA,NA
3,Line,119.053877,139.6,-0.1,119.053877,140.1,-0.1,NA,NA,NA
4,Line,119.053877,140.1,0.4,119.053877,140.1,-0.1,NA,NA,NA
5,Line,119.053877,140.0,0.4,119.053877,140.1,0.4,NA,NA,NA
