Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,125.355411,100.098219,3.05,125.355411,100.098219,3.0,NA,NA,NA
2,Line,125.355411,100.098219,3.05,126.307034,100.541969,3.05,NA,NA,NA
3,Line,126.307034,100.541969,2.0,126.307034,100.541969,3.05,NA,NA,NA
4,Line,126.307034,100.541969,2.0,126.261718,100.520838,2.0,NA,NA,NA
5,3_point_arc_1,126.261718,100.520838,2.0,125.996267,100.397056,2.707107,125.355411,100.098219,3.0
